loopid,backend_file_repeat,backend_file_repeat,file_backend_repeat,file_backend_repeat,repeat_file_backend,repeat_file_backend,backend_file_repeat,backend_file_repeat,file_backend_repeat,file_backend_repeat,repeat_file_backend,repeat_file_backend
which,loadtime,loadtime,loadtime,loadtime,loadtime,loadtime,simtime,simtime,simtime,simtime,simtime,simtime
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
sbml,,,,,,,,,,,,
D:\roadrunner\temp-biomodels\final\BIOMD0000000851/Ho2019.xml,0.011348259999999754,0.002492839895175429,0.010699200000021846,0.0022763743431316046,0.0125799600000164,0.0025574330486067953,0.011873000000002775,0.002508636864908317,0.01124008000001595,0.002272033602717576,0.013179420000005848,0.0025933840589248544
D:\roadrunner\temp-biomodels\final\BIOMD0000000852/Andersen2017.xml,0.017876700000010716,0.0024071756188514025,0.016666759999998247,0.0031400070888642074,0.018959840000007944,0.0034891652616319967,0.018469780000003766,0.0023715688292688993,0.017198400000029323,0.0031461660485343434,0.019554000000027827,0.003494023085201449
D:\roadrunner\temp-biomodels\final\BIOMD0000000853/Smolen2018.xml,0.018999260000003914,0.0025818533078003168,0.018568559999971514,0.0037165206716708536,0.020671739999994544,0.004669657807925965,0.019684940000001917,0.0025638577228447707,0.019242519999988873,0.003704554319600232,0.021349819999977628,0.0046760300209928276
D:\roadrunner\temp-biomodels\final\BIOMD0000000854/Gray2016.xml,0.011478920000001835,0.002661585960855691,0.010256079999999201,0.00269270706015805,0.012519760000003544,0.0031754733210944317,0.011964319999998451,0.0026612016528276277,0.010724340000001576,0.0027035756550822937,0.013017939999986083,0.0031807688132241
D:\roadrunner\temp-biomodels\final\BIOMD0000000855/Cooper2015.xml,0.01819982000000664,0.003401574853214316,0.017779459999997017,0.0037591694991328355,0.020083839999978183,0.004541710533807592,0.018875160000010282,0.0033916658006072652,0.018450499999994464,0.0037683425899186413,0.020797980000003234,0.004584546312554269
D:\roadrunner\temp-biomodels\final\BIOMD0000000857/Larbat2016.1.xml,0.02049346000000014,0.0034302967252206654,0.020295000000010076,0.003943483053703852,0.022438940000000684,0.0037365270309571105,0.022180480000002945,0.0034383229199681587,0.021939740000016174,0.003934127681302519,0.0241121000000021,0.0037984332144903256
D:\roadrunner\temp-biomodels\final\BIOMD0000000858/Larbat2016.2.xml,0.022008859999999686,0.004089867583190022,0.022642399999995177,0.003555305692193963,0.025528760000014472,0.010133360235307021,0.02542383999999629,0.004050467575854345,0.025942979999990713,0.003555091039216956,0.029331080000014255,0.01153476696003817
D:\roadrunner\temp-biomodels\final\BIOMD0000000859/Larbat2016.3.xml,0.02735296000000744,0.004869104934476722,0.02764388000002782,0.004145346032805674,0.027540740000034702,0.004156300704097292,0.033197920000003475,0.0048930879663959415,0.03355368000004546,0.004112574953958569,0.033590000000009466,0.004137170677513417
D:\roadrunner\temp-biomodels\final\BIOMD0000000860/MODEL1610100004_url.xml,0.007163899999989098,0.0026732277615207495,0.007245819999980085,0.0034191169835355558,0.00899698000000626,0.002699143782199089,0.007663859999996703,0.002707051555282915,0.007773839999981646,0.003430072176758284,0.00953792000000817,0.0027254350830762494
D:\roadrunner\temp-biomodels\final\BIOMD0000000860/proctor2017_model4.xml,0.008686339999997017,0.002472250051684384,0.009210739999980433,0.0028180090113133645,0.01053542000000789,0.0032048978746334325,0.009190879999994194,0.0024648165158906127,0.009727779999980157,0.0028295995850894126,0.011053800000001956,0.0032049262152172016
D:\roadrunner\temp-biomodels\final\BIOMD0000000861/Bachmann2011.xml,0.03427231999999094,0.0044241946037655204,0.03424495999995543,0.005509324286456294,0.03453693999996972,0.006328926698734419,0.035497839999999316,0.004383763604829882,0.03551463999997395,0.0055162796088615235,0.0358463799999754,0.00632051570457999
D:\roadrunner\temp-biomodels\final\BIOMD0000000862/MODEL1610100000_url.xml,0.00947277999999301,0.003088558783159264,0.009294379999982994,0.003882908077951405,0.011976379999993014,0.003063994216208722,0.010192059999997127,0.003086725464477613,0.010003739999979189,0.003893470492096064,0.012751719999999977,0.0030664051774177917
D:\roadrunner\temp-biomodels\final\BIOMD0000000862/Proctor2017_model0.xml,0.012431419999995797,0.002929242162573717,0.01351351999999224,0.002649898645595464,0.013565400000004502,0.003725464879066097,0.013162639999995918,0.0029300243195142053,0.01431655999999748,0.002655191687644785,0.014307699999977785,0.0037689232228873466
D:\roadrunner\temp-biomodels\final\BIOMD0000000863/Kosinsky2018.xml,0.019023959999992714,0.0034322063083287693,0.01947210000000723,0.0036902391080976763,0.020512519999999767,0.0046110297122378035,0.019984439999996086,0.0033944887366116074,0.02030565999998544,0.0036865114604095455,0.02141414000000168,0.004718709105046447
D:\roadrunner\temp-biomodels\final\BIOMD0000000864/MODEL1610100001_url.xml,0.008870839999997316,0.0027189976283628035,0.008161040000027242,0.003067035583931498,0.01110683999999651,0.004660406945529906,0.00947620000000029,0.0027587005808863453,0.008695700000043872,0.003075956020525717,0.011678880000016535,0.0047107646754123616
D:\roadrunner\temp-biomodels\final\BIOMD0000000864/Proctor2017_model1.xml,0.010825560000000678,0.0026380842713930905,0.011139440000010836,0.0030135534494955007,0.012095139999996719,0.0036720073356514967,0.011409880000002204,0.002645157726290117,0.011723720000009052,0.002999520140275495,0.012664700000004813,0.003705448700227053
D:\roadrunner\temp-biomodels\final\BIOMD0000000865/Nikolaev2019.xml,0.023336540000008198,0.00705366836851198,0.022929219999969063,0.006114991402065073,0.02529588000001013,0.007314098728268324,0.024418320000000902,0.007083149243588089,0.024027319999959218,0.006127113477998012,0.02640489999998863,0.0073150272935258494
D:\roadrunner\temp-biomodels\final\BIOMD0000000866/MM-p52.xml,0.00804024000000254,0.002423619015647832,0.007902800000010757,0.0024340235537150395,0.009205299999996442,0.002852313160368484,0.008506020000004355,0.0024265138279042715,0.008385339999995267,0.0024320144259384947,0.009658260000014707,0.002860621086916784
D:\roadrunner\temp-biomodels\final\BIOMD0000000866/Simon2019.xml,0.008389379999999846,0.0022941496097660364,0.00814900000000307,0.002368714212377259,0.009448519999995141,0.002880345102057481,0.008854419999994433,0.0023063304797815752,0.008622499999978573,0.002363588714237475,0.009915299999983062,0.0028999424856129903
D:\roadrunner\temp-biomodels\final\BIOMD0000000867/Coulibaly2019.xml,0.02655591999999842,0.006008263145618834,0.025031620000004296,0.003603376626407104,0.0267762199999936,0.004456927840110191,0.02749261999999817,0.006054697296471464,0.025967720000016924,0.0035873345985330527,0.027719059999986938,0.004455367474517238
D:\roadrunner\temp-biomodels\final\BIOMD0000000868/MA-p52.xml,0.008238760000006095,0.0027840029980290273,0.008037979999994605,0.003021249506749421,0.010709539999982098,0.0038751423190780247,0.008727160000000822,0.002800860076480755,0.008538599999974394,0.0030825879849314926,0.01128072000000202,0.004032792731728253
D:\roadrunner\temp-biomodels\final\BIOMD0000000868/simon2019_model2.xml,0.008568240000005289,0.0023772072233969334,0.008830760000046211,0.002336323357921099,0.01056977999998594,0.002987050578254331,0.009041400000000976,0.0023787553783381384,0.009387340000012045,0.0024468652052820846,0.011119020000001001,0.003079770375678484
D:\roadrunner\temp-biomodels\final\BIOMD0000000869/MM-p52-IkBd.xml,0.008443979999992735,0.0025062288257443276,0.008676539999964917,0.0025256518521030295,0.011437439999986055,0.0048710932790009855,0.008945800000003602,0.0025137312396046755,0.00916023999996014,0.002525561389682467,0.012016180000006215,0.005072618008149797
D:\roadrunner\temp-biomodels\final\BIOMD0000000869/Simon2019_model3.xml,0.01048112000000856,0.002239007117445135,0.010806820000016159,0.002502030055190284,0.013301639999991722,0.005228053497496915,0.010964960000006841,0.0022389363831974113,0.011332339999989926,0.0025008807444415275,0.013903660000016771,0.0054846371249549
D:\roadrunner\temp-biomodels\final\BIOMD0000000870/MA-p52-IkBd.xml,0.010665339999991374,0.0024572263353191946,0.010234779999996136,0.002998875915581677,0.013399659999993218,0.006230675014651713,0.011268899999998893,0.0024474037978917985,0.01076333999999406,0.003012429881871952,0.014058579999976928,0.006512547505916579
D:\roadrunner\temp-biomodels\final\BIOMD0000000870/Simon2019_model4.xml,0.012514120000003005,0.0028346945773807778,0.011857000000031804,0.0025264838145144294,0.012695599999983643,0.0032192775035751,0.013162060000001929,0.0028207114693044356,0.012441260000014154,0.002508424582868323,0.013249659999985397,0.003236598183763554
D:\roadrunner\temp-biomodels\final\BIOMD0000000871/MA-p52-IkBd-Fig3B.xml,0.014072999999996227,0.003318597537364679,0.011617399999977351,0.002693918964071326,0.013147720000000617,0.0029879003116145345,0.014899619999999914,0.003325048969113117,0.01224485999996432,0.0027047478538626685,0.013831199999964383,0.0029339640838202327
D:\roadrunner\temp-biomodels\final\BIOMD0000000871/Simon2019_Figure3b.xml,0.015202599999992118,0.0034774902825118266,0.013998559999981808,0.002422195106343002,0.014858240000000933,0.0030631287547474894,0.015979659999987916,0.003481265488732595,0.01466856000001826,0.002411394563987409,0.01549117999999794,0.003063167339867742
D:\roadrunner\temp-biomodels\final\BIOMD0000000872/MODEL1605030001_url.xml,0.0899128200000007,0.0032737463664844796,0.08096571999997196,0.003026841234207743,0.07944692000000941,0.007050984214788275,0.09056803999999943,0.0032823492841296937,0.08162319999998999,0.003001519102896811,0.08004377999999975,0.007074984535807357
D:\roadrunner\temp-biomodels\final\BIOMD0000000872/verma2017.xml,0.06866648000000168,0.004514412640316889,0.06280374000002667,0.003321019985347872,0.063071240000005,0.0075529303510365265,0.06932199999999397,0.004477447145978215,0.06343071999997392,0.003303198003018887,0.06369031999997218,0.00758923141012649
D:\roadrunner\temp-biomodels\final\BIOMD0000000873/M2 Phenotype.xml,0.03456969999999728,0.006192492293500607,0.03191808000001402,0.0061292326793259,0.03403241999998272,0.005632036164380314,0.03596507999999972,0.006242136109291926,0.03323612000001504,0.0061686977099613535,0.03537400000000161,0.005687848029768894
D:\roadrunner\temp-biomodels\final\BIOMD0000000873/Soni2018.xml,0.0381531999999936,0.007975558210862217,0.04031205999999656,0.005082717858878199,0.03934668000001693,0.007148504469237788,0.03961386000000289,0.007918332878071846,0.04174333999999362,0.005043866275771302,0.04072180000000571,0.007177999893781491
D:\roadrunner\temp-biomodels\final\BIOMD0000000874/MODEL1006230079_url.xml,0.00643584000000601,0.0019021534251967406,0.006971720000046843,0.002789148236841273,0.00937446000002069,0.0022447273415439313,0.006913460000004079,0.0019067086138190228,0.0074668599999995425,0.002802239595935031,0.009948380000008684,0.002351513368430749
D:\roadrunner\temp-biomodels\final\BIOMD0000000874/Perelson1993.xml,0.011792900000000373,0.0020607089423414315,0.011133240000003753,0.002216955152407569,0.01214432000002148,0.0029512740523269694,0.012286579999994274,0.0020541045791408097,0.011656060000018443,0.002213944518938179,0.012662940000006983,0.0029621613026201052
D:\roadrunner\temp-biomodels\final\BIOMD0000000875/MODEL8268650277_url.xml,0.007596959999995078,0.0022777380430985595,0.007828780000022562,0.002898204318513443,0.009083999999990055,0.002671975436821644,0.008152939999990848,0.0022744437051724783,0.008390980000035598,0.002908081734064048,0.009719339999986688,0.0027348910715187373
D:\roadrunner\temp-biomodels\final\BIOMD0000000875/Nelson2000.xml,0.009214100000002645,0.0020526886040012878,0.009403940000015609,0.0025483817517720705,0.010662700000011682,0.0031918427381459574,0.009775940000002948,0.0020545181157646717,0.009995120000007773,0.0025469796262809438,0.011248860000023342,0.0032212848031456893
D:\roadrunner\temp-biomodels\final\BIOMD0000000876/Aavani2019.xml,0.011083980000000793,0.0022276790516131263,0.011626040000010107,0.002452969902625732,0.013660340000035376,0.006121169966867459,0.012300000000004729,0.0022436900465546607,0.012816399999996975,0.0024689614811261376,0.015105880000027128,0.006703402289308649
D:\roadrunner\temp-biomodels\final\BIOMD0000000877/Ontah2019.xml,0.011788159999991877,0.003004321170079728,0.010746180000001004,0.002885851885814973,0.013247819999980948,0.005907306597494439,0.012347080000000687,0.003005850004077958,0.011272259999987,0.002890482628024365,0.01392661999997813,0.006211187779065836
D:\roadrunner\temp-biomodels\final\BIOMD0000000878/Lenbury2001.xml,0.011458799999991243,0.002172930234720715,0.00988672000000861,0.0026554706921707205,0.013668580000012299,0.006765660532219726,0.01196408000000133,0.0021653675685645466,0.010329740000020137,0.002665730985672621,0.014246699999995371,0.007036936259866929
D:\roadrunner\temp-biomodels\final\BIOMD0000000878/MODEL1201140002_url.xml,0.006011119999993752,0.0016040229088066622,0.005929280000032122,0.0020101612303359303,0.00765296000000717,0.002766429250488121,0.0067143999999984775,0.0015992625691169464,0.006592760000035014,0.002023560370496188,0.008342180000011013,0.002790872158851297
D:\roadrunner\temp-biomodels\final\BIOMD0000000879/Rodrigues2019.xml,0.01426702000000546,0.0027917334860291863,0.0132013200000074,0.0028678155880106195,0.014474720000004026,0.003326781598183027,0.014899180000003297,0.0028336995901074463,0.013768740000000435,0.0028577643837392783,0.015048599999983026,0.003320134809751986
D:\roadrunner\temp-biomodels\final\BIOMD0000000880/Trisilowati2018.xml,0.01347306000000117,0.0025724581907082245,0.011924999999996544,0.0027954684580671564,0.013203500000014402,0.002849725467467757,0.014251660000002175,0.002514253428555758,0.012597819999973581,0.0028288242349051485,0.01385216000003311,0.002859294962575506
D:\roadrunner\temp-biomodels\final\BIOMD0000000881/Kogan2013.xml,0.013767320000005157,0.003056170887242954,0.013521560000003773,0.002637031327657992,0.014494500000012067,0.002820713664116961,0.014275840000004791,0.0030698032319739616,0.01400444000000789,0.0026380984757550336,0.014993220000008023,0.0028648537810790084
D:\roadrunner\temp-biomodels\final\BIOMD0000000882/MODEL1008060001_url.xml,0.007388000000003103,0.002681133171805975,0.00795426000001953,0.003317746627270471,0.008779499999985774,0.0024922607467827455,0.00786974000001237,0.0027057081453793746,0.008445400000005066,0.003335541735584436,0.009293899999994438,0.0025164060453398375
D:\roadrunner\temp-biomodels\final\BIOMD0000000882/munz2000.xml,0.00943889999999783,0.0024006799943038165,0.009208639999974367,0.002449934491573515,0.0109100200000114,0.00315160645258647,0.009955379999996693,0.0024084209883260344,0.009721659999968324,0.002482158060672894,0.011407199999990781,0.003199794321504326
D:\roadrunner\temp-biomodels\final\BIOMD0000000883/Giani2019.xml,0.0779292000000055,0.011332039760340126,0.07029200000001765,0.008113987781935344,0.07226526000002878,0.012586975823952094,0.07980938000001174,0.011460027613708275,0.0722275800000034,0.008248631849099715,0.07421188000000711,0.012554168529091289
D:\roadrunner\temp-biomodels\final\BIOMD0000000884/Cortes2019.xml,0.010861480000005485,0.0027548136301793896,0.010371439999994436,0.003739172758540364,0.014230739999987918,0.003069353512249486,0.011545660000007275,0.00274482397760846,0.01103769999999713,0.003740666561565327,0.015076859999999215,0.003141507203271537
D:\roadrunner\temp-biomodels\final\BIOMD0000000885/Sumana2018.xml,0.010399639999997134,0.003140012178786746,0.010886640000012448,0.00314185197425735,0.011965320000001611,0.0033745598330744255,0.010993579999995973,0.0031537116017379243,0.011494300000003932,0.00315192441138846,0.012578219999994644,0.0033867514193810324
D:\roadrunner\temp-biomodels\final\BIOMD0000000886/Dubey2008.xml,0.012656839999993962,0.0028901014087692883,0.01243066000001818,0.002537090312344667,0.01380739999996763,0.0029394664047922288,0.013550479999992149,0.0028599058510742,0.0133283800000072,0.0025330086442981593,0.014689219999974057,0.002938959781449279
D:\roadrunner\temp-biomodels\final\BIOMD0000000887/Lim2014.xml,0.01040495999999962,0.0023856329187456745,0.011311940000018695,0.0033120483138116587,0.01195261999999957,0.00247844329912844,0.010851839999997993,0.0023797819580731105,0.011782560000006015,0.0033237600640043012,0.0124040200000195,0.002478669752512858
D:\roadrunner\temp-biomodels\final\BIOMD0000000888/unni2019.xml,0.013199720000005754,0.0022011343614058696,0.012757640000018,0.002572663245139047,0.01398521999998934,0.002702883496764074,0.013830219999999827,0.002199080162694587,0.013382460000002538,0.0025760590566070783,0.014594079999989162,0.0027028183599860497
D:\roadrunner\temp-biomodels\final\BIOMD0000000889/Fribourg2014.xml,0.02746030000000701,0.0054306291877569135,0.027086620000022776,0.005313093318584849,0.028965620000002447,0.005766284198408386,0.029220800000001646,0.005369121898402683,0.028747839999982715,0.005298928854294846,0.03060529999997925,0.005756296652363971
D:\roadrunner\temp-biomodels\final\BIOMD0000000890/Bhattacharya2014.xml,0.009492360000001554,0.002550820658735862,0.009415319999993699,0.003301047540883503,0.011105139999983749,0.002568256177450275,0.009904719999997268,0.0025499160637215117,0.00981267999998181,0.003317225987485478,0.011530959999998914,0.0025599630862351316
D:\roadrunner\temp-biomodels\final\BIOMD0000000891/Khajanchi2019.xml,0.009355579999993324,0.0023707664830199164,0.00978339999999207,0.0025436537490261973,0.010974220000014157,0.002385286235874928,0.009816859999989446,0.0023677138367978246,0.01026192000001629,0.002558410078900841,0.011449740000011843,0.002378710300349018
D:\roadrunner\temp-biomodels\final\BIOMD0000000892/Sandip2013.xml,0.010300019999999677,0.002284806588535867,0.010789800000020477,0.0028446480555495697,0.012775319999997236,0.004522576755781821,0.010811300000000301,0.0022749587117224363,0.011302599999976338,0.00285781022289172,0.013441420000003746,0.0047442752704730225
D:\roadrunner\temp-biomodels\final\BIOMD0000000893/GonzalezMiranda2013.xml,0.009422399999999697,0.0016800116100841366,0.009161180000023705,0.0018787082070042655,0.011408959999994295,0.004951978134334836,0.01710471999999754,0.0013380393742398072,0.016348220000031687,0.0017193338527031724,0.019203160000000708,0.007084807118610132
D:\roadrunner\temp-biomodels\final\BIOMD0000000894/Bose2011.xml,0.009781560000004675,0.002477188712635047,0.00949694000000818,0.0025976864876539863,0.01194468000002189,0.005098162053324989,0.010352560000001176,0.0024629672852076933,0.010053460000017366,0.0025997645476048352,0.012612900000016225,0.0053920505176311
D:\roadrunner\temp-biomodels\final\BIOMD0000000895/Schokker2013.xml,0.02469457999999918,0.003306240322014852,0.024621700000034254,0.004120466802456582,0.025712459999982683,0.004634882461096665,0.02607058000000393,0.003309581450424124,0.026007019999997282,0.0041332839500630904,0.02708027999997853,0.004613788538407419
D:\roadrunner\temp-biomodels\final\BIOMD0000000896/Szymanska2009.xml,0.017436600000002044,0.0034328761279746613,0.017370760000017072,0.004243797437802816,0.01898833999998715,0.004165001470938376,0.01825658000000203,0.0034887829872327185,0.018152020000002267,0.004236274084889642,0.019747719999992343,0.004168952080802222
D:\roadrunner\temp-biomodels\final\BIOMD0000000897/Khajanchi2015.xml,0.008148520000003146,0.0021046118102892902,0.007971180000026834,0.0024631445525797706,0.00917668000000731,0.0024985534078643093,0.008586500000001251,0.002173885463869577,0.008373840000012933,0.0024747598657154928,0.009584979999988263,0.0025080432406310426
D:\roadrunner\temp-biomodels\final\BIOMD0000000898/Jiao2018.xml,0.013750779999992347,0.0027129491917598043,0.014691820000007284,0.002919030638243092,0.014596740000007458,0.0031421331548713246,0.01435318000000052,0.002704917845715305,0.015382240000030833,0.0029083514742964545,0.015227999999979147,0.003181637595647125
D:\roadrunner\temp-biomodels\final\BIOMD0000000899/Ota2015_GDI-integrated.xml,0.05436382000000321,0.00489011264257595,0.051086199999963354,0.003681443849212638,0.046640579999996136,0.003706386143119107,0.05520202000000722,0.004847165554938091,0.052044580000006134,0.0036114891079326128,0.04743051999999466,0.003695578275690805
D:\roadrunner\temp-biomodels\final\BIOMD0000000900/Bianca2013.xml,0.00985961999999745,0.002671738742277682,0.011892179999972542,0.004119449955646136,0.011542039999960707,0.002356523243683649,0.01039203999999927,0.002665078507842564,0.012503079999987676,0.004161022204606333,0.012079279999966275,0.0023645707045732312
D:\roadrunner\temp-biomodels\final\BIOMD0000000901/ChowHall2008 - Dynamics of Human Weight Change.xml,0.009508359999995265,0.002352614297530851,0.010656660000017837,0.003090174637967957,0.010269220000031965,0.0023896818087544994,0.01005277999999521,0.0023339072982766457,0.011268719999998211,0.0030677239326941733,0.010816540000035957,0.002394201134608578
D:\roadrunner\temp-biomodels\final\BIOMD0000000902/Wang2019.xml,0.010308800000001384,0.0021780419956853826,0.011686859999986154,0.0024976417132685624,0.011003640000001268,0.0028045235688076487,0.010937519999998813,0.0021666566933884733,0.012458220000007713,0.0024598245205758613,0.011647180000016988,0.0028282352867094133
D:\roadrunner\temp-biomodels\final\BIOMD0000000903/Solis-perez2019.xml,0.014221379999997907,0.0023255592353360268,0.016182479999997668,0.002800476249182218,0.015247239999990825,0.003090926558196454,0.014851519999996298,0.0023078140278217007,0.016905099999985396,0.002748816083346679,0.015918039999996837,0.003050560798937378
D:\roadrunner\temp-biomodels\final\BIOMD0000000904/Admon2017.xml,0.012469280000004801,0.0024536393453389216,0.013967960000013591,0.0038106662059337877,0.013081820000013521,0.0027740867374725538,0.01299904000000538,0.0024477305188697483,0.014560300000016468,0.003830557358909097,0.013595759999998337,0.002785474601030455
D:\roadrunner\temp-biomodels\final\BIOMD0000000905/Dubey2007_model2.xml,0.011809600000003685,0.0020162589553315152,0.013282359999993786,0.00301954726622508,0.013072120000026643,0.0029153825241123475,0.012506780000001072,0.002010532998236322,0.013959520000003067,0.0030260747556952595,0.01370164000004479,0.002924145581681411
D:\roadrunner\temp-biomodels\final\BIOMD0000000906/Dubey2007_model1.xml,0.008789280000002009,0.0020063483974613722,0.01016701999999441,0.003062345991598998,0.010104480000001104,0.0024274904803441395,0.009297440000000278,0.0019814441950331855,0.010750759999996262,0.003169476402803357,0.010602800000015122,0.002417130283012307
D:\roadrunner\temp-biomodels\final\BIOMD0000000907/Navas2019_model3.xml,0.037225319999998875,0.005242160509944367,0.041040079999970655,0.005100063603178846,0.03852445999999077,0.007027407441805632,0.03824954000000389,0.005270543727451477,0.04217983999999433,0.00512909546439557,0.039611159999998334,0.007086355147615369
D:\roadrunner\temp-biomodels\final\BIOMD0000000908/dePillis2013.xml,0.019070019999998068,0.0036266720518843202,0.02069908000000851,0.004988859211949123,0.02085536000003003,0.0037062532236411087,0.019672079999998003,0.0036260940627515026,0.021386959999972532,0.005024358761356269,0.02150586000000203,0.0036902292222596
D:\roadrunner\temp-biomodels\final\BIOMD0000000909/dePillis2003.xml,0.01196090000000254,0.002046324782386374,0.013177800000062235,0.002751265825045984,0.013027640000007067,0.0023210142250686275,0.012432200000000648,0.002042590973492499,0.013730140000029678,0.0027537301688894734,0.013573720000016465,0.002344370309262501
D:\roadrunner\temp-biomodels\final\BIOMD0000000910/Isaeva2008.xml,0.008520300000003544,0.0025286005427790008,0.010811320000016167,0.0031553635467476554,0.010378199999996696,0.002485090735795372,0.009045340000000124,0.0025592275539600353,0.011454379999986487,0.0031583811687684645,0.010929339999989907,0.0024865668979637085
D:\roadrunner\temp-biomodels\final\BIOMD0000000911/Merola2008.xml,0.009603220000002466,0.0022585592978685005,0.010556000000042332,0.002669132255058336,0.010432999999994762,0.002446857004417243,0.010089900000002672,0.002262044564107603,0.011101660000031188,0.002665258075342478,0.010910559999979341,0.0024449764176966483
D:\roadrunner\temp-biomodels\final\BIOMD0000000912/Caravagna2010.xml,0.00976989999999205,0.0027264578036463863,0.01126712000000225,0.0030313533886727364,0.010831299999983912,0.0023713562944151466,0.010309399999994185,0.0027237125830510767,0.01196101999998973,0.003146456895781624,0.011379199999987577,0.002365179364269664
D:\roadrunner\temp-biomodels\final\BIOMD0000000913/dePillis2008.xml,0.016014480000001184,0.0030113376491137083,0.017182380000031118,0.003878079348961663,0.01728468000000021,0.003277076305480229,0.016609280000005812,0.003006874654349594,0.017824479999990216,0.003893383539632179,0.01788877999999272,0.0032778773241197152
D:\roadrunner\temp-biomodels\final\BIOMD0000000914/Parra_Guillen2013.xml,0.011505720000008069,0.0029546957570925326,0.012578679999978703,0.0027989893688485936,0.012061619999991535,0.0024362302871322513,0.012141320000006317,0.0029106817065803806,0.013187619999985144,0.002823971360865029,0.012664059999980281,0.0024822827524421417
D:\roadrunner\temp-biomodels\final\BIOMD0000000915/Sun2018 - Instantaneous mutation rate in cancer initiation and progression.xml,0.011599819999986494,0.00287945549401681,0.013037239999971462,0.0031548831100276895,0.01308248000001413,0.003089589791043725,0.012080219999995733,0.002899473421517052,0.013572419999968588,0.003127099911620213,0.013570440000006557,0.003081824921699916
D:\roadrunner\temp-biomodels\final\BIOMD0000000915/Sun2018.xml,0.018973699999997963,0.0033632747263674,0.021631660000002738,0.003998070281168654,0.021116679999994403,0.004032136326067489,0.019503060000005235,0.0033519278904864187,0.022219740000014098,0.003988983028051533,0.021659660000000257,0.004022854898327939
D:\roadrunner\temp-biomodels\final\BIOMD0000000916/Kraan1992.xml,0.009568820000004053,0.002037398993077479,0.011521080000011352,0.0026736584125610797,0.01191635999998084,0.0023399249780957673,0.010175180000004502,0.0020381098993939063,0.012201260000006186,0.0026588187504699365,0.01260091999999986,0.0023856893190757327
D:\roadrunner\temp-biomodels\final\BIOMD0000000917/MODEL1006230025_urn.xml,0.008720519999997123,0.0016614422129550568,0.009349659999998039,0.0019063275159203184,0.009209919999995009,0.002058532406093804,0.010717599999998129,0.0017274741387380103,0.01137439999997696,0.0018990428325923064,0.011196959999966793,0.0020699376326483235
D:\roadrunner\temp-biomodels\final\BIOMD0000000917/Phillips2007_Curated.xml,0.012619180000007191,0.002839019411165514,0.013746400000036374,0.0035302509294474166,0.01350311999999576,0.002555941550004873,0.014679540000003044,0.0028354217689692996,0.01587306000001263,0.003470629050012023,0.015556040000006988,0.002528862997075397
D:\roadrunner\temp-biomodels\final\BIOMD0000000917/Phillips2007_Original.xml,0.008562419999998383,0.0019476615329712225,0.009594099999981153,0.0032058616119645805,0.009626060000022108,0.002183782549390379,0.010534919999997783,0.0019189232076857832,0.011614099999974314,0.003207046045029497,0.011578199999991056,0.0021359039456429656
D:\roadrunner\temp-biomodels\final\BIOMD0000000918/Schwarz2018.xml,0.01706737999999177,0.0024551031560808637,0.018266759999983152,0.003242561788572456,0.0176000199999919,0.002945150094994753,0.01843163999999433,0.002519238194973449,0.019750600000020314,0.0031500764339897794,0.01887055999999916,0.0029408225878115447
D:\roadrunner\temp-biomodels\final\BIOMD0000000918/Schwarz2018_orignal.xml,0.018966860000000453,0.002980109865091805,0.02086386000000857,0.003836713958362842,0.019776140000004716,0.003229141320528886,0.020011599999998,0.0029917764037486437,0.021948740000016186,0.0038391473107068828,0.020800459999992426,0.0032283208790131945
D:\roadrunner\temp-biomodels\final\BIOMD0000000919/Ledzewicz2013.xml,0.008754620000001979,0.0021175442609278976,0.010282540000002883,0.0033310191823307605,0.01026229999999373,0.002436419070073925,0.009204280000000153,0.0021126292083685824,0.01076788000000306,0.0033649447895966597,0.010719400000010638,0.002437572221479642
D:\roadrunner\temp-biomodels\final\BIOMD0000000920/Jarrett2015.xml,0.012162079999995967,0.0021458049741351166,0.013504320000015469,0.002849897790637398,0.013040119999993749,0.002562513946695518,0.012704079999997476,0.0021258060158502205,0.014113620000034643,0.0028382715967754245,0.013574400000004516,0.0025662457481808805
D:\roadrunner\temp-biomodels\final\BIOMD0000000920/Jarrett2015_orignal.xml,0.011518399999994244,0.0020804965416988614,0.011408879999999044,0.0025431276269765168,0.011242000000038388,0.002526079399992281,0.012105459999992263,0.0020719116373585328,0.012009219999981724,0.002564581873737828,0.011787100000009331,0.0025207230480567113
D:\roadrunner\temp-biomodels\final\BIOMD0000000921/khajanchi2017.xml,0.018105019999995874,0.0031093704599143572,0.016852660000017748,0.003020254102395068,0.016829860000012787,0.0029508793448438353,0.018954500000000964,0.0030866111473637683,0.017602680000004513,0.0030115549749471482,0.01752700000001255,0.00294810548403266
D:\roadrunner\temp-biomodels\final\BIOMD0000000922/Turner2015_ELP.xml,0.01042325999999889,0.002583123510988694,0.010348919999978534,0.0033281180315634725,0.010243559999986473,0.0023743071922315137,0.011025439999997388,0.002669920149185461,0.010882199999969089,0.0033236376359294115,0.010751160000012305,0.0023514941873048075
