File, LLJit load, err LLJit load, MCJit load, err MCJit load, MC/LL load, LLJit sim, err LLJit sim, MCJit sim, err MCJit sim, MC/LL sim
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000565/BIOMD0000000565_url.xml, 0.07589733999998885, 0.010655183094187478, 0.30190217999993363, 0.06635229896230604, 3.9777702354256155, 0.007577780000008261, 0.0007188286816760351, 0.008210900000131005, 0.0013925226906072567, 1.0835495356320788
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000566/BIOMD0000000566_url.xml, 0.01478769999999372, 0.003480938208586276, 0.07949914000005265, 0.02515251615545446, 5.376031431533397, 0.0005763799999954245, 8.145920206058875e-05, 0.0006901600000446706, 0.0001754642368235214, 1.1974044901803487
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000567/BIOMD0000000567_url.xml, 0.014970219999993617, 0.003644900482260802, 0.07247527999998056, 0.022439923534214753, 4.841296921488893, 0.0006851400000073227, 0.00012613970984343213, 0.0006190600000536506, 9.448368327110895e-05, 0.9035525586698108
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000568/BIOMD0000000568_url.xml, 0.14371341999999174, 0.02300565302472485, 0.6338427199999387, 0.08722987924547668, 4.41046298946873, 0.026556860000007988, 0.0021352275050714803, 0.027186040000015056, 0.0025338740273791968, 1.023691806938278
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000569/BIOMD0000000569_url.xml, 0.08261612000000298, 0.01230634206942321, 0.3051530799999682, 0.048386566227134435, 3.693626377030986, 0.0014026599999994005, 0.0003079990558460854, 0.0012687000000369153, 7.648341005184675e-05, 0.9044957438277684
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000570/BIOMD0000000570_url.xml, 0.0748341199999956, 0.010318100234142216, 0.37575755999998817, 0.12109137338204316, 5.021206369501107, 0.0034790199999960693, 0.0007107854342791288, 0.0036533200000121724, 0.0006685745744331763, 1.0501003156108042
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000571/BIOMD0000000571_url.xml, 0.12065896000000435, 0.014447183594401692, 0.47360451999998077, 0.08436816496108646, 3.9251500261560657, 0.003929599999997891, 0.0005776336659206962, 0.005113279999977749, 0.0009312891439444872, 1.3012214983663717
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000572/BIOMD0000000572_url.xml, 0.06915019999999572, 0.007888719596492438, 0.21738944000001084, 0.01668671373561787, 3.1437282900125276, 0.006080359999997143, 0.0009585672258180518, 0.007047779999993509, 0.0017123023873297776, 1.1591057108455454
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000573/BIOMD0000000573_url.xml, 0.01598469999998997, 0.003018138786741453, 0.06557011999996121, 0.026585744027144965, 4.102055090180132, 0.0008772600000114039, 7.342292830332106e-05, 0.0010663800000429546, 0.00032371697145025996, 1.2155803296959764
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000574/BIOMD0000000574_url.xml, 1.0727466199999882, 0.07676575347113088, 3.965307259999986, 0.24305912068755953, 3.6964062026129056, 0.03437278000000674, 0.005769868602447379, 0.03206282000001011, 0.001890855597207348, 0.9327968235331509
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000575/BIOMD0000000575_url.xml, 0.25869127999999364, 0.08740129676629059, 1.0483982399999605, 0.13423769444230108, 4.0527003461422675, 0.003986920000005512, 0.00036368000989898524, 0.005593760000033398, 0.001902851574509061, 1.4030279012434825
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000576/BIOMD0000000576_url.xml, 0.08720219999998732, 0.008913897876244142, 0.2993480599999884, 0.06172322297128066, 3.432803988890555, 0.004305560000005926, 0.0009882802387957141, 0.0036479000000326778, 0.00030702399261335264, 0.8472533189707395
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000577/BIOMD0000000577_url.xml, 0.306002799999996, 0.06740441121027861, 1.7100851200000533, 0.22455320031894746, 5.58846232779594, 0.011499040000009586, 0.0011445352254968236, 0.011658499999930428, 0.00062312561481934, 1.013867244563086
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000578/BIOMD0000000578_url.xml, 0.12029186000000891, 0.023656991917367642, 0.5618905399999676, 0.027742046290295672, 4.671060369337759, 0.005319639999993342, 0.001459629360626453, 0.004412680000018554, 0.0004003440790548546, 0.8295072598942931
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000579/BIOMD0000000579_url.xml, 0.503172619999998, 0.048765075382992844, 1.5537360800000215, 0.12434621167778544, 3.087878827747082, 0.211609859999993, 0.003941700205040403, 0.25426512000001367, 0.025679636636946057, 1.2015750116748911
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000580/BIOMD0000000580_url.xml, 0.06726513999998929, 0.006894500255310547, 0.25626091999990874, 0.0384479001793366, 3.809713619862377, 0.004013680000008435, 0.0008923813409027278, 0.0048384399999577, 0.002019244510771517, 1.2054872336478075
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000581/BIOMD0000000581_url.xml, 0.04975957999999423, 0.007060214770227615, 0.21679963999993107, 0.07446918924526016, 4.356942723390274, 0.0035240000000015927, 0.0006333392803177093, 0.0032226600000285544, 0.00047368414210998165, 0.9144892168067815
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000582/BIOMD0000000582_url.xml, 0.06882061999999109, 0.00926619901197693, 0.27723259999997935, 0.05478329961889628, 4.028336274796932, 0.0031403600000146524, 0.0008186311125292325, 0.002999260000069626, 0.00015448833749040033, 0.9550688456277726
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000583/BIOMD0000000583_url.xml, 0.053568579999995335, 0.007040088852395545, 0.1749409400001241, 0.01691319705117817, 3.26573786350393, 0.006502180000003932, 0.0022478743411431987, 0.005793299999982082, 0.0003875399488575601, 0.8909781027253288
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000584/BIOMD0000000584_url.xml, 0.03957786000000851, 0.01079686293116695, 0.2190849799999796, 0.061684281887774944, 5.5355438621474855, 0.002343620000007718, 0.00020262658660559377, 0.0029673600000023727, 0.0007682686342648424, 1.2661438287745457
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000585/BIOMD0000000585_url.xml, 0.03185128000000361, 0.004974825194669852, 0.18156113999991702, 0.058714664698998185, 5.7002776654469285, 0.0017877400000003262, 0.00029848854316929363, 0.002031859999988228, 0.0004048500394291641, 1.1365522950696731
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000585/PC_10.xml, 0.028430659999997943, 0.005355210608970204, 0.15063743999994586, 0.024413672151834216, 5.298415161658462, 0.0019477200000125095, 0.0008415772226091189, 0.0015294600000970604, 0.00010626646895560047, 0.7852566077707459
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000585/PC_100.xml, 0.033532080000003364, 0.005643418739512229, 0.14922414000009213, 0.010735802521051295, 4.450190384851675, 0.0014579999999966731, 3.3850435739311105e-05, 0.0016088399999262038, 0.0002636463509545163, 1.10345679007536
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000585/PSC_1.xml, 0.0297512200000142, 0.00539945157117885, 0.14829614000002495, 0.016424277649676442, 4.984539793660702, 0.0015867799999995213, 0.00022735420294586224, 0.0018975200000568293, 0.00047972268823722266, 1.1958305499548783
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000585/PSC_100.xml, 0.030838640000007446, 0.005618282491507992, 0.1540899599999875, 0.026346601178648225, 4.996652251848665, 0.0018414599999829306, 0.0003158760047840527, 0.002155820000007225, 0.0009220001461579487, 1.170712369547646
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000586/BIOMD0000000586_url.xml, 0.034703100000007224, 0.006349163344877211, 0.15269034000000375, 0.019820713205662168, 4.399904907629923, 0.0021072200000048723, 4.6757219761655576e-05, 0.0024799600000278586, 0.0003148695133200957, 1.1768870834664271
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000587/BIOMD0000000587_url.xml, 0.034282239999973284, 0.005508177052577046, 0.16759869999993954, 0.038817320855564226, 4.888790814137878, 0.0015455000000258678, 7.354990142969801e-05, 0.0019806399999424684, 0.0006792887532991038, 1.2815528954443982
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000588/BIOMD0000000588_url.xml, 0.19932067999999106, 0.04691175296646463, 1.4280519000000367, 0.7081079719824669, 7.164594762571053, 0.0056552200000083985, 0.0007711986628513529, 0.008339999999998326, 0.0054328287037544885, 1.4747436881298943
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000589/BIOMD0000000589_url.xml, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 10a.xml, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 10b.xml, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 4.xml, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 5.xml, 0.11583834000000195, 0.02810275453300297, 0.8958263200000374, 0.2999215741347708, 7.7334181411786656, 0.02459208000000217, 0.003286541452290901, 0.026745339999956742, 0.009034011227836387, 1.0875590840609815
